Category,Id
3,5795
5,5796
3,5797
3,5798
6,5799
6,5800
5,5801
5,5802
6,5803
0,5804
0,5805
5,5806
6,5807
8,5808
5,5809
5,5810
0,5811
6,5812
5,5813
6,5814
8,5815
6,5816
3,5817
5,5818
5,5819
6,5820
5,5821
6,5822
6,5823
5,5824
5,5825
0,5826
5,5827
5,5828
5,5829
6,5830
8,5831
3,5832
5,5833
3,5834
0,5835
6,5836
5,5837
3,5838
6,5839
0,5840
6,5841
0,5842
6,5843
5,5844
5,5845
6,5846
3,5847
5,5848
6,5849
6,5850
6,5851
3,5852
3,5853
8,5854
8,5855
5,5856
5,5857
5,5858
6,5859
6,5860
6,5861
6,5862
0,5863
6,5864
8,5865
3,5866
3,5867
3,5868
6,5869
5,5870
3,5871
5,5872
5,5873
6,5874
5,5875
6,5876
6,5877
6,5878
8,5879
8,5880
3,5881
0,5882
3,5883
3,5884
3,5885
6,5886
0,5887
5,5888
5,5889
6,5890
5,5891
5,5892
6,5893
5,5894
3,5895
0,5896
5,5897
3,5898
3,5899
3,5900
6,5901
6,5902
5,5903
5,5904
8,5905
8,5906
3,5907
6,5908
0,5909
6,5910
0,5911
0,5912
6,5913
5,5914
3,5915
5,5916
6,5917
5,5918
5,5919
3,5920
0,5921
5,5922
5,5923
3,5924
6,5925
0,5926
3,5927
0,5928
0,5929
0,5930
3,5931
0,5932
5,5933
3,5934
6,5935
6,5936
5,5937
3,5938
5,5939
5,5940
8,5941
6,5942
0,5943
0,5944
6,5945
6,5946
3,5947
3,5948
6,5949
0,5950
6,5951
5,5952
3,5953
3,5954
6,5955
5,5956
6,5957
6,5958
6,5959
6,5960
6,5961
3,5962
3,5963
0,5964
6,5965
5,5966
3,5967
5,5968
0,5969
3,5970
5,5971
0,5972
6,5973
5,5974
6,5975
6,5976
0,5977
5,5978
8,5979
6,5980
5,5981
5,5982
0,5983
6,5984
5,5985
3,5986
5,5987
5,5988
6,5989
0,5990
5,5991
6,5992
8,5993
5,5994
5,5995
0,5996
3,5997
5,5998
3,5999
5,6000
8,6001
6,6002
8,6003
6,6004
5,6005
0,6006
3,6007
6,6008
6,6009
0,6010
3,6011
3,6012
5,6013
5,6014
3,6015
6,6016
6,6017
5,6018
0,6019
3,6020
5,6021
8,6022
5,6023
6,6024
5,6025
3,6026
6,6027
8,6028
3,6029
8,6030
5,6031
8,6032
6,6033
6,6034
5,6035
6,6036
0,6037
0,6038
5,6039
5,6040
3,6041
0,6042
3,6043
3,6044
3,6045
6,6046
8,6047
8,6048
5,6049
6,6050
6,6051
5,6052
5,6053
0,6054
8,6055
5,6056
8,6057
6,6058
3,6059
6,6060
3,6061
0,6062
3,6063
8,6064
0,6065
5,6066
3,6067
5,6068
0,6069
8,6070
6,6071
5,6072
5,6073
3,6074
6,6075
0,6076
8,6077
0,6078
3,6079
5,6080
5,6081
6,6082
5,6083
5,6084
0,6085
6,6086
3,6087
6,6088
3,6089
5,6090
5,6091
3,6092
8,6093
0,6094
6,6095
5,6096
6,6097
3,6098
3,6099
6,6100
0,6101
5,6102
6,6103
0,6104
6,6105
3,6106
6,6107
5,6108
5,6109
6,6110
6,6111
5,6112
5,6113
6,6114
3,6115
0,6116
6,6117
5,6118
5,6119
6,6120
8,6121
3,6122
5,6123
5,6124
6,6125
8,6126
3,6127
3,6128
6,6129
3,6130
3,6131
6,6132
6,6133
6,6134
6,6135
5,6136
5,6137
8,6138
6,6139
0,6140
3,6141
0,6142
5,6143
0,6144
5,6145
5,6146
0,6147
5,6148
0,6149
8,6150
0,6151
5,6152
6,6153
3,6154
3,6155
5,6156
5,6157
3,6158
0,6159
8,6160
6,6161
5,6162
0,6163
5,6164
0,6165
0,6166
6,6167
5,6168
6,6169
0,6170
5,6171
0,6172
5,6173
3,6174
6,6175
3,6176
5,6177
5,6178
6,6179
6,6180
5,6181
6,6182
6,6183
5,6184
6,6185
5,6186
0,6187
3,6188
6,6189
6,6190
5,6191
0,6192
6,6193
6,6194
3,6195
8,6196
6,6197
5,6198
5,6199
5,6200
5,6201
3,6202
3,6203
6,6204
5,6205
8,6206
0,6207
6,6208
3,6209
3,6210
6,6211
6,6212
5,6213
0,6214
3,6215
5,6216
5,6217
5,6218
3,6219
5,6220
6,6221
6,6222
0,6223
5,6224
6,6225
3,6226
5,6227
5,6228
6,6229
5,6230
8,6231
6,6232
3,6233
5,6234
5,6235
6,6236
8,6237
6,6238
5,6239
3,6240
8,6241
6,6242
6,6243
5,6244
0,6245
3,6246
5,6247
6,6248
0,6249
8,6250
5,6251
6,6252
6,6253
5,6254
6,6255
3,6256
6,6257
3,6258
0,6259
6,6260
5,6261
6,6262
5,6263
3,6264
0,6265
8,6266
5,6267
6,6268
5,6269
5,6270
3,6271
0,6272
5,6273
8,6274
3,6275
5,6276
0,6277
5,6278
0,6279
8,6280
0,6281
6,6282
6,6283
5,6284
5,6285
3,6286
6,6287
6,6288
5,6289
0,6290
6,6291
5,6292
0,6293
6,6294
6,6295
6,6296
3,6297
5,6298
6,6299
0,6300
5,6301
6,6302
3,6303
5,6304
5,6305
0,6306
5,6307
8,6308
5,6309
8,6310
3,6311
3,6312
5,6313
5,6314
6,6315
0,6316
6,6317
8,6318
3,6319
6,6320
3,6321
8,6322
3,6323
6,6324
6,6325
5,6326
8,6327
8,6328
5,6329
5,6330
8,6331
8,6332
3,6333
0,6334
6,6335
5,6336
5,6337
8,6338
0,6339
0,6340
6,6341
6,6342
6,6343
5,6344
3,6345
5,6346
3,6347
5,6348
6,6349
3,6350
3,6351
6,6352
0,6353
5,6354
3,6355
3,6356
0,6357
6,6358
8,6359
5,6360
0,6361
0,6362
6,6363
5,6364
8,6365
8,6366
6,6367
3,6368
5,6369
0,6370
5,6371
3,6372
0,6373
5,6374
6,6375
0,6376
5,6377
5,6378
0,6379
5,6380
6,6381
5,6382
5,6383
6,6384
5,6385
6,6386
3,6387
3,6388
6,6389
6,6390
5,6391
6,6392
6,6393
0,6394
0,6395
3,6396
3,6397
6,6398
8,6399
0,6400
3,6401
5,6402
8,6403
0,6404
8,6405
8,6406
5,6407
5,6408
3,6409
3,6410
5,6411
5,6412
5,6413
6,6414
5,6415
5,6416
5,6417
6,6418
3,6419
0,6420
3,6421
5,6422
0,6423
8,6424
6,6425
8,6426
5,6427
6,6428
6,6429
0,6430
3,6431
5,6432
8,6433
6,6434
3,6435
3,6436
0,6437
5,6438
0,6439
3,6440
3,6441
6,6442
3,6443
3,6444
5,6445
3,6446
8,6447
6,6448
6,6449
6,6450
3,6451
6,6452
6,6453
6,6454
3,6455
5,6456
3,6457
5,6458
5,6459
3,6460
6,6461
5,6462
0,6463
5,6464
6,6465
5,6466
6,6467
3,6468
5,6469
8,6470
0,6471
3,6472
0,6473
6,6474
5,6475
6,6476
8,6477
8,6478
6,6479
8,6480
0,6481
3,6482
0,6483
5,6484
8,6485
5,6486
3,6487
3,6488
8,6489
3,6490
6,6491
6,6492
8,6493
5,6494
3,6495
0,6496
0,6497
0,6498
0,6499
6,6500
3,6501
3,6502
6,6503
0,6504
6,6505
5,6506
6,6507
6,6508
3,6509
5,6510
3,6511
6,6512
5,6513
6,6514
0,6515
5,6516
8,6517
5,6518
6,6519
8,6520
8,6521
5,6522
3,6523
6,6524
3,6525
0,6526
8,6527
5,6528
6,6529
8,6530
0,6531
8,6532
6,6533
5,6534
5,6535
6,6536
6,6537
5,6538
6,6539
5,6540
8,6541
5,6542
6,6543
5,6544
5,6545
5,6546
6,6547
3,6548
3,6549
5,6550
6,6551
5,6552
5,6553
3,6554
5,6555
8,6556
8,6557
0,6558
6,6559
0,6560
6,6561
5,6562
3,6563
3,6564
8,6565
3,6566
3,6567
3,6568
3,6569
0,6570
3,6571
3,6572
6,6573
3,6574
3,6575
6,6576
6,6577
0,6578
6,6579
5,6580
8,6581
5,6582
6,6583
5,6584
6,6585
3,6586
5,6587
5,6588
0,6589
5,6590
6,6591
5,6592
6,6593
5,6594
0,6595
3,6596
0,6597
0,6598
5,6599
0,6600
6,6601
8,6602
3,6603
3,6604
8,6605
3,6606
3,6607
6,6608
0,6609
6,6610
8,6611
3,6612
6,6613
6,6614
6,6615
6,6616
6,6617
6,6618
5,6619
8,6620
8,6621
3,6622
6,6623
8,6624
5,6625
0,6626
0,6627
6,6628
0,6629
5,6630
3,6631
5,6632
6,6633
6,6634
0,6635
6,6636
0,6637
6,6638
6,6639
5,6640
6,6641
3,6642
5,6643
0,6644
6,6645
6,6646
5,6647
0,6648
0,6649
5,6650
6,6651
6,6652
5,6653
0,6654
0,6655
6,6656
0,6657
6,6658
3,6659
6,6660
6,6661
3,6662
0,6663
5,6664
0,6665
5,6666
8,6667
0,6668
6,6669
5,6670
5,6671
0,6672
6,6673
0,6674
3,6675
6,6676
6,6677
5,6678
5,6679
6,6680
5,6681
0,6682
0,6683
6,6684
5,6685
6,6686
5,6687
8,6688
6,6689
5,6690
3,6691
5,6692
3,6693
0,6694
3,6695
0,6696
3,6697
3,6698
6,6699
5,6700
0,6701
5,6702
5,6703
3,6704
3,6705
5,6706
0,6707
6,6708
3,6709
5,6710
0,6711
0,6712
5,6713
6,6714
5,6715
6,6716
3,6717
3,6718
0,6719
5,6720
0,6721
6,6722
3,6723
5,6724
0,6725
3,6726
5,6727
5,6728
6,6729
6,6730
3,6731
0,6732
6,6733
3,6734
8,6735
5,6736
3,6737
5,6738
3,6739
6,6740
8,6741
5,6742
6,6743
5,6744
5,6745
0,6746
8,6747
3,6748
3,6749
5,6750
3,6751
6,6752
6,6753
3,6754
3,6755
6,6756
5,6757
6,6758
6,6759
5,6760
3,6761
6,6762
5,6763
3,6764
5,6765
0,6766
5,6767
6,6768
3,6769
3,6770
3,6771
5,6772
0,6773
6,6774
0,6775
5,6776
6,6777
6,6778
3,6779
5,6780
6,6781
5,6782
3,6783
3,6784
6,6785
5,6786
5,6787
6,6788
8,6789
5,6790
5,6791
0,6792
5,6793
6,6794
6,6795
8,6796
6,6797
3,6798
6,6799
5,6800
5,6801
6,6802
5,6803
8,6804
3,6805
3,6806
3,6807
5,6808
5,6809
0,6810
3,6811
5,6812
8,6813
5,6814
0,6815
6,6816
5,6817
8,6818
0,6819
6,6820
6,6821
6,6822
8,6823
3,6824
6,6825
0,6826
6,6827
5,6828
5,6829
6,6830
3,6831
5,6832
6,6833
6,6834
5,6835
6,6836
0,6837
5,6838
6,6839
8,6840
5,6841
5,6842
6,6843
5,6844
6,6845
6,6846
6,6847
5,6848
6,6849
6,6850
8,6851
6,6852
6,6853
6,6854
0,6855
8,6856
0,6857
5,6858
6,6859
0,6860
3,6861
5,6862
8,6863
8,6864
3,6865
5,6866
3,6867
3,6868
6,6869
6,6870
0,6871
6,6872
6,6873
5,6874
0,6875
8,6876
5,6877
8,6878
5,6879
6,6880
5,6881
5,6882
6,6883
6,6884
5,6885
6,6886
3,6887
0,6888
8,6889
5,6890
5,6891
0,6892
0,6893
6,6894
3,6895
6,6896
0,6897
6,6898
6,6899
3,6900
5,6901
5,6902
5,6903
0,6904
6,6905
5,6906
6,6907
5,6908
5,6909
6,6910
5,6911
0,6912
0,6913
5,6914
8,6915
5,6916
3,6917
6,6918
5,6919
3,6920
6,6921
5,6922
0,6923
6,6924
6,6925
5,6926
6,6927
8,6928
0,6929
0,6930
8,6931
6,6932
3,6933
8,6934
6,6935
5,6936
6,6937
6,6938
5,6939
8,6940
5,6941
6,6942
5,6943
3,6944
3,6945
6,6946
0,6947
6,6948
5,6949
6,6950
3,6951
5,6952
3,6953
5,6954
3,6955
3,6956
6,6957
6,6958
5,6959
5,6960
6,6961
6,6962
8,6963
5,6964
3,6965
3,6966
5,6967
8,6968
6,6969
6,6970
0,6971
5,6972
5,6973
6,6974
3,6975
3,6976
3,6977
6,6978
5,6979
6,6980
6,6981
5,6982
0,6983
5,6984
5,6985
6,6986
5,6987
5,6988
5,6989
6,6990
8,6991
5,6992
5,6993
3,6994
8,6995
5,6996
8,6997
5,6998
5,6999
6,7000
6,7001
3,7002
6,7003
5,7004
6,7005
6,7006
5,7007
0,7008
6,7009
3,7010
5,7011
5,7012
3,7013
5,7014
6,7015
6,7016
5,7017
0,7018
5,7019
6,7020
8,7021
3,7022
8,7023
0,7024
3,7025
6,7026
6,7027
6,7028
6,7029
5,7030
6,7031
6,7032
0,7033
6,7034
6,7035
6,7036
8,7037
8,7038
0,7039
5,7040
6,7041
8,7042
5,7043
5,7044
6,7045
5,7046
6,7047
3,7048
5,7049
0,7050
3,7051
6,7052
3,7053
0,7054
3,7055
6,7056
5,7057
8,7058
5,7059
6,7060
0,7061
5,7062
5,7063
6,7064
5,7065
3,7066
5,7067
5,7068
6,7069
6,7070
6,7071
8,7072
8,7073
5,7074
3,7075
0,7076
6,7077
0,7078
3,7079
6,7080
3,7081
3,7082
3,7083
8,7084
3,7085
3,7086
6,7087
3,7088
5,7089
5,7090
8,7091
3,7092
8,7093
6,7094
5,7095
5,7096
5,7097
5,7098
6,7099
6,7100
6,7101
3,7102
0,7103
3,7104
6,7105
6,7106
3,7107
8,7108
0,7109
6,7110
5,7111
5,7112
3,7113
0,7114
0,7115
0,7116
5,7117
5,7118
8,7119
6,7120
3,7121
6,7122
5,7123
0,7124
0,7125
0,7126
6,7127
5,7128
5,7129
0,7130
6,7131
3,7132
5,7133
5,7134
5,7135
6,7136
6,7137
5,7138
6,7139
0,7140
8,7141
5,7142
5,7143
6,7144
6,7145
5,7146
6,7147
5,7148
5,7149
5,7150
0,7151
0,7152
3,7153
3,7154
0,7155
6,7156
5,7157
0,7158
3,7159
3,7160
6,7161
8,7162
5,7163
0,7164
6,7165
6,7166
5,7167
0,7168
0,7169
5,7170
0,7171
6,7172
5,7173
0,7174
5,7175
6,7176
0,7177
0,7178
3,7179
6,7180
3,7181
8,7182
6,7183
5,7184
5,7185
8,7186
5,7187
6,7188
3,7189
6,7190
8,7191
6,7192
6,7193
0,7194
3,7195
6,7196
5,7197
8,7198
8,7199
0,7200
0,7201
6,7202
0,7203
6,7204
0,7205
0,7206
6,7207
3,7208
8,7209
6,7210
5,7211
0,7212
5,7213
5,7214
5,7215
3,7216
3,7217
5,7218
0,7219
5,7220
5,7221
6,7222
3,7223
3,7224
0,7225
5,7226
5,7227
3,7228
5,7229
5,7230
8,7231
5,7232
5,7233
5,7234
3,7235
5,7236
5,7237
5,7238
5,7239
6,7240
3,7241
3,7242
3,7243
5,7244
6,7245
5,7246
0,7247
5,7248
6,7249
3,7250
6,7251
0,7252
3,7253
5,7254
0,7255
5,7256
5,7257
3,7258
5,7259
5,7260
3,7261
0,7262
6,7263
3,7264
0,7265
0,7266
3,7267
5,7268
5,7269
5,7270
3,7271
5,7272
6,7273
6,7274
5,7275
5,7276
5,7277
5,7278
6,7279
6,7280
6,7281
6,7282
8,7283
0,7284
5,7285
8,7286
3,7287
3,7288
0,7289
5,7290
0,7291
8,7292
5,7293
3,7294
0,7295
6,7296
0,7297
5,7298
5,7299
5,7300
3,7301
6,7302
5,7303
3,7304
6,7305
0,7306
5,7307
0,7308
8,7309
3,7310
3,7311
5,7312
5,7313
0,7314
6,7315
0,7316
5,7317
3,7318
5,7319
0,7320
5,7321
0,7322
5,7323
6,7324
6,7325
6,7326
0,7327
6,7328
6,7329
5,7330
3,7331
5,7332
0,7333
0,7334
6,7335
8,7336
6,7337
6,7338
6,7339
5,7340
8,7341
3,7342
3,7343
3,7344
5,7345
5,7346
3,7347
5,7348
3,7349
6,7350
6,7351
5,7352
3,7353
0,7354
5,7355
3,7356
5,7357
5,7358
6,7359
3,7360
6,7361
5,7362
5,7363
6,7364
3,7365
6,7366
3,7367
5,7368
5,7369
6,7370
6,7371
6,7372
0,7373
5,7374
8,7375
8,7376
6,7377
6,7378
3,7379
5,7380
6,7381
6,7382
5,7383
0,7384
0,7385
8,7386
5,7387
5,7388
6,7389
3,7390
3,7391
5,7392
3,7393
0,7394
3,7395
3,7396
5,7397
6,7398
6,7399
0,7400
5,7401
5,7402
0,7403
0,7404
5,7405
6,7406
5,7407
5,7408
3,7409
5,7410
3,7411
5,7412
5,7413
0,7414
0,7415
5,7416
8,7417
6,7418
3,7419
6,7420
0,7421
5,7422
8,7423
3,7424
5,7425
5,7426
6,7427
5,7428
8,7429
0,7430
5,7431
6,7432
8,7433
5,7434
8,7435
3,7436
6,7437
5,7438
0,7439
3,7440
6,7441
6,7442
5,7443
3,7444
3,7445
3,7446
3,7447
5,7448
8,7449
5,7450
0,7451
0,7452
6,7453
3,7454
6,7455
8,7456
8,7457
6,7458
5,7459
0,7460
5,7461
0,7462
6,7463
8,7464
8,7465
8,7466
3,7467
5,7468
6,7469
3,7470
6,7471
5,7472
6,7473
5,7474
6,7475
6,7476
5,7477
0,7478
8,7479
6,7480
0,7481
0,7482
6,7483
0,7484
5,7485
6,7486
6,7487
0,7488
6,7489
5,7490
6,7491
0,7492
5,7493
3,7494
8,7495
5,7496
3,7497
6,7498
8,7499
5,7500
5,7501
5,7502
0,7503
0,7504
0,7505
5,7506
5,7507
5,7508
6,7509
3,7510
6,7511
5,7512
5,7513
6,7514
5,7515
6,7516
6,7517
8,7518
8,7519
6,7520
0,7521
0,7522
0,7523
3,7524
5,7525
6,7526
5,7527
6,7528
5,7529
6,7530
3,7531
5,7532
6,7533
5,7534
8,7535
6,7536
6,7537
5,7538
6,7539
3,7540
6,7541
5,7542
6,7543
6,7544
6,7545
6,7546
6,7547
3,7548
5,7549
6,7550
6,7551
5,7552
6,7553
6,7554
5,7555
6,7556
0,7557
6,7558
5,7559
8,7560
5,7561
3,7562
5,7563
5,7564
3,7565
8,7566
6,7567
6,7568
5,7569
3,7570
3,7571
6,7572
8,7573
3,7574
5,7575
3,7576
6,7577
0,7578
6,7579
6,7580
5,7581
8,7582
3,7583
8,7584
8,7585
6,7586
8,7587
0,7588
8,7589
6,7590
6,7591
6,7592
8,7593
3,7594
0,7595
8,7596
6,7597
6,7598
6,7599
6,7600
3,7601
5,7602
3,7603
0,7604
5,7605
0,7606
6,7607
3,7608
5,7609
8,7610
3,7611
6,7612
3,7613
0,7614
6,7615
0,7616
6,7617
3,7618
6,7619
5,7620
3,7621
6,7622
0,7623
3,7624
6,7625
5,7626
3,7627
6,7628
3,7629
6,7630
3,7631
5,7632
5,7633
5,7634
0,7635
3,7636
3,7637
3,7638
5,7639
5,7640
5,7641
5,7642
5,7643
5,7644
0,7645
0,7646
6,7647
6,7648
8,7649
3,7650
5,7651
0,7652
0,7653
3,7654
0,7655
0,7656
3,7657
6,7658
6,7659
5,7660
5,7661
6,7662
5,7663
8,7664
3,7665
3,7666
5,7667
6,7668
6,7669
5,7670
8,7671
5,7672
6,7673
6,7674
6,7675
5,7676
5,7677
5,7678
5,7679
3,7680
3,7681
6,7682
5,7683
0,7684
5,7685
8,7686
8,7687
5,7688
5,7689
3,7690
5,7691
6,7692
3,7693
0,7694
3,7695
8,7696
6,7697
3,7698
8,7699
3,7700
0,7701
3,7702
0,7703
6,7704
5,7705
6,7706
6,7707
8,7708
3,7709
5,7710
3,7711
0,7712
3,7713
3,7714
3,7715
5,7716
5,7717
5,7718
3,7719
6,7720
6,7721
6,7722
5,7723
3,7724
5,7725
6,7726
0,7727
6,7728
3,7729
5,7730
6,7731
6,7732
6,7733
6,7734
5,7735
5,7736
0,7737
5,7738
3,7739
3,7740
5,7741
3,7742
5,7743
5,7744
0,7745
8,7746
6,7747
3,7748
6,7749
6,7750
0,7751
5,7752
6,7753
6,7754
8,7755
5,7756
5,7757
6,7758
0,7759
5,7760
0,7761
3,7762
8,7763
3,7764
6,7765
6,7766
8,7767
6,7768
3,7769
6,7770
0,7771
3,7772
6,7773
3,7774
5,7775
8,7776
3,7777
6,7778
6,7779
6,7780
3,7781
8,7782
6,7783
5,7784
5,7785
6,7786
6,7787
8,7788
6,7789
3,7790
5,7791
6,7792
3,7793
6,7794
5,7795
0,7796
6,7797
6,7798
5,7799
6,7800
6,7801
5,7802
6,7803
5,7804
6,7805
6,7806
0,7807
3,7808
6,7809
5,7810
6,7811
5,7812
5,7813
8,7814
6,7815
0,7816
6,7817
8,7818
3,7819
6,7820
5,7821
5,7822
6,7823
3,7824
6,7825
3,7826
6,7827
5,7828
6,7829
5,7830
5,7831
3,7832
6,7833
5,7834
8,7835
0,7836
6,7837
0,7838
6,7839
3,7840
6,7841
5,7842
3,7843
5,7844
3,7845
6,7846
6,7847
3,7848
8,7849
3,7850
5,7851
0,7852
5,7853
3,7854
0,7855
8,7856
5,7857
6,7858
0,7859
3,7860
6,7861
6,7862
6,7863
5,7864
5,7865
6,7866
0,7867
0,7868
0,7869
6,7870
5,7871
6,7872
5,7873
5,7874
5,7875
3,7876
8,7877
8,7878
5,7879
5,7880
5,7881
3,7882
5,7883
5,7884
8,7885
6,7886
6,7887
3,7888
3,7889
0,7890
8,7891
8,7892
0,7893
6,7894
3,7895
6,7896
5,7897
3,7898
5,7899
5,7900
6,7901
0,7902
5,7903
3,7904
0,7905
3,7906
0,7907
6,7908
5,7909
3,7910
3,7911
5,7912
3,7913
3,7914
3,7915
3,7916
5,7917
5,7918
5,7919
5,7920
6,7921
3,7922
6,7923
5,7924
0,7925
5,7926
6,7927
0,7928
8,7929
5,7930
5,7931
3,7932
3,7933
6,7934
0,7935
6,7936
0,7937
5,7938
0,7939
3,7940
6,7941
5,7942
5,7943
6,7944
3,7945
6,7946
0,7947
0,7948
6,7949
0,7950
3,7951
6,7952
5,7953
5,7954
3,7955
5,7956
5,7957
3,7958
3,7959
6,7960
0,7961
3,7962
6,7963
5,7964
3,7965
5,7966
5,7967
8,7968
0,7969
6,7970
5,7971
6,7972
6,7973
6,7974
5,7975
3,7976
6,7977
0,7978
3,7979
3,7980
0,7981
6,7982
6,7983
0,7984
5,7985
3,7986
5,7987
5,7988
8,7989
5,7990
5,7991
8,7992
0,7993
3,7994
5,7995
5,7996
5,7997
5,7998
0,7999
5,8000
5,8001
5,8002
5,8003
5,8004
6,8005
5,8006
0,8007
0,8008
5,8009
5,8010
5,8011
3,8012
5,8013
5,8014
5,8015
0,8016
5,8017
8,8018
0,8019
6,8020
3,8021
6,8022
0,8023
5,8024
5,8025
5,8026
3,8027
5,8028
5,8029
0,8030
6,8031
6,8032
0,8033
6,8034
6,8035
3,8036
5,8037
5,8038
5,8039
6,8040
0,8041
5,8042
6,8043
0,8044
6,8045
3,8046
6,8047
6,8048
3,8049
5,8050
3,8051
5,8052
5,8053
0,8054
5,8055
3,8056
5,8057
0,8058
6,8059
6,8060
6,8061
5,8062
8,8063
8,8064
3,8065
0,8066
5,8067
8,8068
6,8069
5,8070
6,8071
3,8072
0,8073
8,8074
6,8075
5,8076
0,8077
5,8078
5,8079
3,8080
5,8081
5,8082
5,8083
5,8084
8,8085
5,8086
5,8087
3,8088
6,8089
5,8090
6,8091
6,8092
3,8093
6,8094
6,8095
8,8096
0,8097
8,8098
3,8099
0,8100
5,8101
8,8102
5,8103
3,8104
3,8105
0,8106
6,8107
6,8108
6,8109
5,8110
6,8111
3,8112
8,8113
8,8114
0,8115
0,8116
5,8117
8,8118
6,8119
3,8120
6,8121
5,8122
5,8123
8,8124
5,8125
0,8126
6,8127
3,8128
6,8129
5,8130
5,8131
5,8132
0,8133
5,8134
6,8135
6,8136
5,8137
6,8138
0,8139
8,8140
8,8141
6,8142
0,8143
5,8144
6,8145
5,8146
6,8147
5,8148
6,8149
3,8150
3,8151
6,8152
6,8153
5,8154
5,8155
6,8156
3,8157
5,8158
5,8159
5,8160
5,8161
0,8162
8,8163
6,8164
0,8165
5,8166
5,8167
5,8168
8,8169
5,8170
5,8171
5,8172
3,8173
3,8174
3,8175
6,8176
0,8177
5,8178
6,8179
6,8180
8,8181
6,8182
5,8183
0,8184
6,8185
6,8186
3,8187
6,8188
5,8189
6,8190
0,8191
0,8192
3,8193
5,8194
6,8195
5,8196
5,8197
3,8198
5,8199
6,8200
5,8201
3,8202
0,8203
5,8204
3,8205
3,8206
5,8207
6,8208
0,8209
5,8210
6,8211
5,8212
6,8213
8,8214
6,8215
8,8216
6,8217
5,8218
0,8219
3,8220
8,8221
5,8222
5,8223
8,8224
5,8225
0,8226
8,8227
8,8228
6,8229
5,8230
0,8231
0,8232
5,8233
6,8234
6,8235
5,8236
0,8237
3,8238
6,8239
6,8240
6,8241
6,8242
6,8243
3,8244
8,8245
6,8246
6,8247
8,8248
6,8249
8,8250
6,8251
0,8252
6,8253
8,8254
5,8255
6,8256
6,8257
8,8258
6,8259
5,8260
5,8261
8,8262
3,8263
3,8264
5,8265
3,8266
8,8267
5,8268
0,8269
0,8270
8,8271
5,8272
5,8273
3,8274
0,8275
3,8276
6,8277
3,8278
6,8279
3,8280
5,8281
6,8282
5,8283
5,8284
5,8285
0,8286
5,8287
5,8288
8,8289
6,8290
6,8291
6,8292
6,8293
5,8294
0,8295
5,8296
8,8297
6,8298
5,8299
0,8300
6,8301
3,8302
5,8303
0,8304
8,8305
8,8306
5,8307
0,8308
8,8309
5,8310
3,8311
3,8312
5,8313
0,8314
3,8315
6,8316
5,8317
5,8318
8,8319
6,8320
0,8321
6,8322
5,8323
6,8324
8,8325
0,8326
8,8327
0,8328
6,8329
3,8330
5,8331
0,8332
5,8333
6,8334
6,8335
6,8336
5,8337
0,8338
0,8339
0,8340
5,8341
3,8342
6,8343
0,8344
8,8345
0,8346
3,8347
6,8348
8,8349
5,8350
5,8351
0,8352
6,8353
6,8354
3,8355
3,8356
0,8357
0,8358
6,8359
6,8360
6,8361
5,8362
3,8363
6,8364
6,8365
8,8366
0,8367
5,8368
5,8369
6,8370
6,8371
6,8372
5,8373
5,8374
6,8375
0,8376
5,8377
6,8378
3,8379
5,8380
5,8381
5,8382
3,8383
8,8384
6,8385
3,8386
5,8387
8,8388
5,8389
5,8390
5,8391
6,8392
5,8393
5,8394
6,8395
6,8396
5,8397
6,8398
3,8399
5,8400
5,8401
5,8402
0,8403
8,8404
5,8405
0,8406
0,8407
6,8408
6,8409
6,8410
5,8411
5,8412
3,8413
0,8414
5,8415
3,8416
6,8417
5,8418
5,8419
6,8420
6,8421
6,8422
5,8423
5,8424
0,8425
6,8426
8,8427
6,8428
0,8429
5,8430
6,8431
0,8432
8,8433
6,8434
5,8435
5,8436
8,8437
5,8438
5,8439
8,8440
0,8441
5,8442
5,8443
8,8444
3,8445
8,8446
6,8447
5,8448
3,8449
6,8450
5,8451
6,8452
8,8453
3,8454
5,8455
0,8456
3,8457
5,8458
6,8459
0,8460
5,8461
5,8462
5,8463
6,8464
5,8465
0,8466
6,8467
0,8468
6,8469
5,8470
5,8471
3,8472
0,8473
6,8474
5,8475
6,8476
0,8477
5,8478
6,8479
5,8480
6,8481
6,8482
3,8483
5,8484
6,8485
5,8486
6,8487
5,8488
0,8489
6,8490
8,8491
3,8492
5,8493
5,8494
6,8495
3,8496
6,8497
5,8498
6,8499
3,8500
6,8501
0,8502
3,8503
5,8504
6,8505
3,8506
6,8507
8,8508
0,8509
5,8510
6,8511
0,8512
0,8513
5,8514
5,8515
6,8516
3,8517
0,8518
8,8519
3,8520
6,8521
5,8522
5,8523
8,8524
6,8525
5,8526
3,8527
6,8528
0,8529
0,8530
3,8531
5,8532
6,8533
5,8534
8,8535
3,8536
5,8537
5,8538
5,8539
8,8540
0,8541
6,8542
0,8543
8,8544
0,8545
5,8546
6,8547
3,8548
3,8549
5,8550
8,8551
0,8552
8,8553
5,8554
6,8555
6,8556
3,8557
5,8558
6,8559
5,8560
6,8561
6,8562
5,8563
3,8564
5,8565
0,8566
3,8567
5,8568
0,8569
0,8570
0,8571
5,8572
3,8573
5,8574
6,8575
3,8576
5,8577
8,8578
6,8579
6,8580
8,8581
6,8582
8,8583
6,8584
3,8585
6,8586
3,8587
8,8588
3,8589
6,8590
8,8591
8,8592
